trade_id,isin,security_name,quantity,price,trade_date,settlement_date,settlement_cycle,counterparty_id,counterparty_type,exchange,buy_sell,currency,source_system,segment
TRD-00667,INE148O01018,EID PARRY (INDIA),2200,714.2584,2026-06-19,2026-06-22,T1,BRK-001,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00668,INE019A01038,WIPRO,50,471.7082,2026-06-19,2026-06-22,T1,BRK-003,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00669,INE761H01022,AFFLE (INDIA),175,1186.3034,2026-06-19,2026-06-22,T1,BRK-003,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00670,INE00WK01013,ROUTE MOBILE,2400,1547.5723,2026-06-19,2026-06-22,T1,BRK-005,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00671,INE761H01022,AFFLE (INDIA),100,1062.4821,2026-06-19,2026-06-22,T1,BRK-005,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00672,INE002A01018,RELIANCE INDUSTRIES,8,2879.5147,2026-06-19,2026-06-19,T0,BRK-006,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00673,INE059B01024,RAIN INDUSTRIES,2600,139.5836,2026-06-19,2026-06-22,T1,BRK-002,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00674,INE021A01026,ASIAN PAINTS,1400,2846.2802,2026-06-19,2026-06-19,T0,BRK-002,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00675,INE002A01018,RELIANCE INDUSTRIES,7000,3042.4925,2026-06-19,2026-06-22,T1,BRK-002,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00676,INE030A01027,HINDUSTAN UNILEVER,150,2502.8245,2026-06-19,2026-06-22,T1,BRK-006,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00677,INE259A01022,GODREJ CONSUMER PRODUCTS,4000,1201.4860,2026-06-19,2026-06-22,T1,BRK-004,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00678,INE00IN01015,PAYTM (ONE97),19,428.3268,2026-06-19,2026-06-22,T1,BRK-003,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00679,INE03VK01010,CARTRADE TECH,25,644.9241,2026-06-19,2026-06-22,T1,BRK-005,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00680,INE044A01036,DABUR INDIA,40,577.7961,2026-06-19,2026-06-22,T1,BRK-001,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00681,INE059B01024,RAIN INDUSTRIES,1800,155.0337,2026-06-19,2026-06-22,T1,BRK-005,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00682,INE124N01016,ANGEL ONE,1400,2276.4573,2026-06-19,2026-06-22,T1,BRK-003,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00683,INE009A01021,INFOSYS,16,1565.6282,2026-06-22,2026-06-23,T1,BRK-006,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00684,INE576I01022,GRINDWELL NORTON,10,2045.4281,2026-06-22,2026-06-23,T1,BRK-002,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00685,INE154A01025,ITC,450,430.7102,2026-06-22,2026-06-22,T0,BRK-001,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00686,INE021A01026,ASIAN PAINTS,90,3034.7583,2026-06-22,2026-06-23,T1,BRK-002,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00687,INE021A01026,ASIAN PAINTS,200,3080.1826,2026-06-22,2026-06-23,T1,BRK-002,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00688,INE545U01014,NAZARA TECHNOLOGIES,1600,862.3134,2026-06-22,2026-06-23,T1,BRK-002,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00689,INE00WK01013,ROUTE MOBILE,9,1488.8710,2026-06-22,2026-06-23,T1,BRK-001,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00690,INE669E01016,BHARTI AIRTEL,9000,1589.7224,2026-06-22,2026-06-23,T1,BRK-005,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00691,INE160A01022,NESTLE INDIA,10,2478.1668,2026-06-22,2026-06-23,T1,BRK-004,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00692,INE550C01020,TV TODAY NETWORK,4,235.0627,2026-06-22,2026-06-23,T1,BRK-003,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00693,INE205A01025,SIEMENS,45,6323.4746,2026-06-22,2026-06-23,T1,BRK-005,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00694,INE361B01024,CANARA BANK,600,102.2052,2026-06-22,2026-06-23,T1,BRK-001,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00695,INE002A01018,RELIANCE INDUSTRIES,75,2855.4549,2026-06-22,2026-06-22,T0,BRK-003,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00696,INE018A01030,LARSEN & TOUBRO,20,3529.8119,2026-06-22,2026-06-22,T0,BRK-002,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00697,INE059B01024,RAIN INDUSTRIES,100,125.8458,2026-06-22,2026-06-23,T1,BRK-005,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00698,INE021A01026,ASIAN PAINTS,750,2998.1434,2026-06-22,2026-06-23,T1,BRK-001,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00699,INE148I01020,POLICYBAZAAR (PB FINTECH),2200,1677.2010,2026-06-22,2026-06-23,T1,BRK-001,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00700,INE040A01034,HDFC BANK,150,1615.2677,2026-06-22,2026-06-23,T1,BRK-002,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00701,INE140A01024,BANK OF BARODA,180,264.5918,2026-06-22,2026-06-23,T1,BRK-002,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00702,INE009A01021,INFOSYS,500,1629.3025,2026-06-22,2026-06-22,T0,BRK-002,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00703,INE059B01024,RAIN INDUSTRIES,1800,126.8223,2026-06-22,2026-06-23,T1,BRK-003,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00704,INE00WK01013,ROUTE MOBILE,8000,1409.0144,2026-06-22,2026-06-23,T1,BRK-001,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00705,INE062A01020,STATE BANK OF INDIA,400,836.9045,2026-06-22,2026-06-23,T1,BRK-001,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00706,INE00IN01015,PAYTM (ONE97),5000,444.7793,2026-06-22,2026-06-23,T1,BRK-002,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00707,INE009A01021,INFOSYS,800,1576.1234,2026-06-22,2026-06-23,T1,BRK-003,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00708,INE090A01021,ICICI BANK,7,1154.3120,2026-06-22,2026-06-23,T1,BRK-006,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00709,INE545U01014,NAZARA TECHNOLOGIES,90,859.3793,2026-06-22,2026-06-23,T1,BRK-004,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00710,INE397D01024,BHARAT FORGE,200,1231.1016,2026-06-22,2026-06-22,T0,BRK-002,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00711,INE883A01011,FINOLEX CABLES,75,855.5317,2026-06-22,2026-06-23,T1,BRK-002,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00712,INE883A01011,FINOLEX CABLES,8,955.1945,2026-06-22,2026-06-23,T1,BRK-002,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00713,INE021A01026,ASIAN PAINTS,10000,2851.2068,2026-06-22,2026-06-23,T1,BRK-005,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00714,INE585B01010,MARUTI SUZUKI,35,12396.6960,2026-06-22,2026-06-23,T1,BRK-004,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00715,INE044A01036,DABUR INDIA,20,561.9115,2026-06-22,2026-06-23,T1,BRK-004,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00716,INE104S01021,UJJIVAN SFB,150,41.4110,2026-06-22,2026-06-23,T1,BRK-005,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00717,INE030A01027,HINDUSTAN UNILEVER,10,2613.8881,2026-06-22,2026-06-23,T1,BRK-001,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00718,INE002A01018,RELIANCE INDUSTRIES,3200,2957.7075,2026-06-22,2026-06-23,T1,BRK-002,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00719,INE047A01021,TITAN COMPANY,160,3344.8199,2026-06-22,2026-06-23,T1,BRK-001,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00720,INE795G01014,POWER GRID CORPORATION,100,339.3302,2026-06-22,2026-06-23,T1,BRK-001,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00721,INE216A01030,BHARAT ELECTRONICS,100,291.6231,2026-06-22,2026-06-23,T1,BRK-002,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00722,INE576I01022,GRINDWELL NORTON,12,1985.5194,2026-06-22,2026-06-23,T1,BRK-004,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00723,INE752E01010,PIDILITE INDUSTRIES,60,2924.9222,2026-06-22,2026-06-22,T0,BRK-005,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00724,INE062A01020,STATE BANK OF INDIA,1400,797.8876,2026-06-22,2026-06-23,T1,BRK-003,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00725,INE361B01024,CANARA BANK,350,115.0074,2026-06-22,2026-06-23,T1,BRK-004,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00726,INE154A01025,ITC,1000,440.8083,2026-06-22,2026-06-23,T1,BRK-006,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00727,INE021A01026,ASIAN PAINTS,300,3092.6668,2026-06-22,2026-06-23,T1,BRK-002,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00728,INE030A01027,HINDUSTAN UNILEVER,250,2383.3328,2026-06-22,2026-06-23,T1,BRK-004,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00729,INE092T01019,ZOMATO,250,240.1818,2026-06-22,2026-06-22,T0,BRK-005,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00730,INE090A01021,ICICI BANK,475,1230.4931,2026-06-23,2026-06-24,T1,BRK-005,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00731,INE002A01018,RELIANCE INDUSTRIES,275,2880.2746,2026-06-23,2026-06-24,T1,BRK-002,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00732,INE176A01028,BAJAJ FINANCE,16,7313.4334,2026-06-23,2026-06-24,T1,BRK-005,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00733,INE205A01025,SIEMENS,8000,5992.4092,2026-06-23,2026-06-24,T1,BRK-006,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00734,INE104S01021,UJJIVAN SFB,125,43.0177,2026-06-23,2026-06-24,T1,BRK-002,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00735,INE090A01021,ICICI BANK,150,1295.8468,2026-06-23,2026-06-24,T1,BRK-005,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00736,INE148I01020,POLICYBAZAAR (PB FINTECH),1200,1836.9576,2026-06-23,2026-06-24,T1,BRK-003,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00737,INE148I01020,POLICYBAZAAR (PB FINTECH),65,1868.0303,2026-06-23,2026-06-24,T1,BRK-003,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00738,INE009A01021,INFOSYS,75,1574.0910,2026-06-23,2026-06-24,T1,BRK-003,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00739,INE040A01034,HDFC BANK,2400,1702.3776,2026-06-23,2026-06-24,T1,BRK-001,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00740,INE216A01030,BHARAT ELECTRONICS,125,338.8751,2026-06-23,2026-06-24,T1,BRK-002,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00741,INE062A01020,STATE BANK OF INDIA,275,811.7441,2026-06-23,2026-06-24,T1,BRK-003,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00742,INE550C01020,TV TODAY NETWORK,100,183.8022,2026-06-23,2026-06-24,T1,BRK-003,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00743,INE545U01014,NAZARA TECHNOLOGIES,9000,865.3124,2026-06-23,2026-06-24,T1,BRK-005,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00744,INE397D01024,BHARAT FORGE,375,1167.4618,2026-06-23,2026-06-24,T1,BRK-005,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00745,INE101A01026,KOTAK MAHINDRA BANK,30,1805.1885,2026-06-23,2026-06-24,T1,BRK-002,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00746,INE176A01028,BAJAJ FINANCE,700,7478.7022,2026-06-23,2026-06-24,T1,BRK-005,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00747,INE101A01026,KOTAK MAHINDRA BANK,425,1878.9344,2026-06-23,2026-06-23,T0,BRK-004,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00748,INE148I01020,POLICYBAZAAR (PB FINTECH),300,1836.7803,2026-06-23,2026-06-24,T1,BRK-002,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00749,INE216A01030,BHARAT ELECTRONICS,120,297.0629,2026-06-23,2026-06-24,T1,BRK-002,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00750,INE669E01016,BHARTI AIRTEL,60,1590.4439,2026-06-23,2026-06-23,T0,BRK-001,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00751,INE00WK01013,ROUTE MOBILE,4500,1392.4180,2026-06-23,2026-06-24,T1,BRK-002,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00752,INE121A01024,CHOLAMANDALAM INVESTMENT,120,1439.6858,2026-06-23,2026-06-24,T1,BRK-002,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00753,INE795G01014,POWER GRID CORPORATION,2500,337.3895,2026-06-23,2026-06-24,T1,BRK-003,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00754,INE002A01018,RELIANCE INDUSTRIES,5000,3040.8817,2026-06-23,2026-06-24,T1,BRK-006,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00755,INE917I01010,AVENUE SUPERMARTS (DMART),180,3658.4380,2026-06-23,2026-06-24,T1,BRK-001,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00756,INE761H01022,AFFLE (INDIA),6000,1068.4962,2026-06-23,2026-06-24,T1,BRK-001,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00757,INE883A01011,FINOLEX CABLES,350,853.3823,2026-06-23,2026-06-24,T1,BRK-005,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00758,INE397D01024,BHARAT FORGE,400,1213.5516,2026-06-23,2026-06-24,T1,BRK-005,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00759,INE216A01030,BHARAT ELECTRONICS,1200,298.4851,2026-06-23,2026-06-24,T1,BRK-005,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00760,INE397D01024,BHARAT FORGE,1000,1317.1023,2026-06-23,2026-06-23,T0,BRK-006,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00761,INE176A01028,BAJAJ FINANCE,95,7329.2798,2026-06-23,2026-06-24,T1,BRK-001,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00762,INE092T01019,ZOMATO,1200,237.7907,2026-06-23,2026-06-24,T1,BRK-005,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00763,INE030A01027,HINDUSTAN UNILEVER,900,2497.1757,2026-06-23,2026-06-23,T0,BRK-003,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00764,INE03VK01010,CARTRADE TECH,9000,646.1813,2026-06-23,2026-06-24,T1,BRK-002,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00765,INE002A01018,RELIANCE INDUSTRIES,50,2875.1470,2026-06-23,2026-06-24,T1,BRK-004,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00766,INE883A01011,FINOLEX CABLES,45,923.9575,2026-06-23,2026-06-24,T1,BRK-001,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00767,INE528G01035,SHRIRAM FINANCE,800,2740.9906,2026-06-23,2026-06-24,T1,BRK-001,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00768,INE124N01016,ANGEL ONE,300,2390.8272,2026-06-23,2026-06-24,T1,BRK-002,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00769,INE148I01020,POLICYBAZAAR (PB FINTECH),600,1615.8665,2026-06-23,2026-06-24,T1,BRK-003,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00770,INE059B01024,RAIN INDUSTRIES,500,143.8326,2026-06-23,2026-06-24,T1,BRK-001,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00771,INE018A01030,LARSEN & TOUBRO,1100,3589.3877,2026-06-23,2026-06-24,T1,BRK-003,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00772,INE550C01020,TV TODAY NETWORK,90,214.8028,2026-06-23,2026-06-24,T1,BRK-002,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00773,INE030A01027,HINDUSTAN UNILEVER,2200,2626.2722,2026-06-23,2026-06-24,T1,BRK-002,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00774,INE019A01038,WIPRO,70,472.2344,2026-06-23,2026-06-24,T1,BRK-001,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00775,INE030A01027,HINDUSTAN UNILEVER,500,2595.1116,2026-06-23,2026-06-24,T1,BRK-005,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00776,INE044A01036,DABUR INDIA,4,557.7886,2026-06-23,2026-06-23,T0,BRK-002,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00777,INE628A01036,ULTRATECH CEMENT,70,10398.0636,2026-06-23,2026-06-23,T0,BRK-001,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00778,INE018A01030,LARSEN & TOUBRO,2000,3617.9853,2026-06-23,2026-06-23,T0,BRK-001,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00779,INE576I01022,GRINDWELL NORTON,20,2176.0294,2026-06-24,2026-06-25,T1,BRK-002,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00780,INE018A01030,LARSEN & TOUBRO,25,3596.0515,2026-06-24,2026-06-25,T1,BRK-003,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00781,INE726G01019,TRENT,20,5855.6692,2026-06-24,2026-06-24,T0,BRK-001,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00782,INE044A01036,DABUR INDIA,425,608.1037,2026-06-24,2026-06-25,T1,BRK-004,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00783,INE104S01021,UJJIVAN SFB,2000,40.5319,2026-06-24,2026-06-25,T1,BRK-003,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00784,INE205A01025,SIEMENS,55,5898.8923,2026-06-24,2026-06-25,T1,BRK-001,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00785,INE030A01027,HINDUSTAN UNILEVER,3,2448.4346,2026-06-24,2026-06-25,T1,BRK-001,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00786,INE101A01026,KOTAK MAHINDRA BANK,4000,1860.7832,2026-06-24,2026-06-25,T1,BRK-003,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00787,INE205A01025,SIEMENS,600,5810.2287,2026-06-24,2026-06-25,T1,BRK-004,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00788,INE585B01010,MARUTI SUZUKI,25,12352.7360,2026-06-24,2026-06-25,T1,BRK-006,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00789,INE528G01035,SHRIRAM FINANCE,700,2608.2363,2026-06-24,2026-06-24,T0,BRK-004,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00790,INE628A01036,ULTRATECH CEMENT,650,9962.9265,2026-06-24,2026-06-25,T1,BRK-006,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00791,INE545U01014,NAZARA TECHNOLOGIES,150,768.3662,2026-06-24,2026-06-25,T1,BRK-003,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00792,INE585B01010,MARUTI SUZUKI,6,12335.6862,2026-06-24,2026-06-25,T1,BRK-003,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00793,INE795G01014,POWER GRID CORPORATION,3500,304.6781,2026-06-24,2026-06-25,T1,BRK-004,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00794,INE124N01016,ANGEL ONE,1800,2373.3100,2026-06-24,2026-06-25,T1,BRK-001,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00795,INE062A01020,STATE BANK OF INDIA,7500,783.2383,2026-06-24,2026-06-25,T1,BRK-002,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00796,INE576I01022,GRINDWELL NORTON,160,2029.2043,2026-06-24,2026-06-25,T1,BRK-003,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00797,INE259A01022,GODREJ CONSUMER PRODUCTS,9000,1337.0748,2026-06-24,2026-06-25,T1,BRK-005,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00798,INE274J01014,HAPPIEST MINDS TECHNOLOGIES,13,716.8747,2026-06-24,2026-06-25,T1,BRK-005,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00799,INE761H01022,AFFLE (INDIA),550,1062.2848,2026-06-24,2026-06-25,T1,BRK-005,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00800,INE030A01027,HINDUSTAN UNILEVER,1300,2379.2050,2026-06-24,2026-06-25,T1,BRK-003,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00801,INE092T01019,ZOMATO,200,242.4041,2026-06-24,2026-06-25,T1,BRK-005,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00802,INE104S01021,UJJIVAN SFB,200,42.7263,2026-06-24,2026-06-25,T1,BRK-001,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00803,INE129A01019,GAIL (INDIA),1800,175.7141,2026-06-24,2026-06-25,T1,BRK-004,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00804,INE467B01029,TATA CONSULTANCY SERVICES,1900,3443.9766,2026-06-24,2026-06-25,T1,BRK-005,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00805,INE104S01021,UJJIVAN SFB,1600,45.0388,2026-06-24,2026-06-25,T1,BRK-003,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00806,INE761H01022,AFFLE (INDIA),1400,1090.3517,2026-06-24,2026-06-25,T1,BRK-001,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00807,INE00IN01015,PAYTM (ONE97),100,409.7320,2026-06-24,2026-06-25,T1,BRK-005,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00808,INE628A01036,ULTRATECH CEMENT,900,9587.4507,2026-06-24,2026-06-25,T1,BRK-005,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00809,INE205A01025,SIEMENS,850,6443.3014,2026-06-24,2026-06-25,T1,BRK-004,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00810,INE00IN01015,PAYTM (ONE97),2600,405.1265,2026-06-24,2026-06-25,T1,BRK-006,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00811,INE576I01022,GRINDWELL NORTON,17,2158.8129,2026-06-24,2026-06-25,T1,BRK-005,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00812,INE019A01038,WIPRO,17,454.0454,2026-06-24,2026-06-25,T1,BRK-005,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00813,INE047A01021,TITAN COMPANY,2800,3227.4613,2026-06-24,2026-06-25,T1,BRK-001,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00814,INE019A01038,WIPRO,90,488.0798,2026-06-24,2026-06-25,T1,BRK-002,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00815,INE047A01021,TITAN COMPANY,250,3285.6639,2026-06-24,2026-06-24,T0,BRK-005,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00816,INE205A01025,SIEMENS,10,6006.7175,2026-06-24,2026-06-24,T0,BRK-003,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00817,INE03YQ01011,CLEAN SCIENCE & TECHNOLOGY,16,1445.5584,2026-06-24,2026-06-25,T1,BRK-001,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00818,INE090A01021,ICICI BANK,2400,1264.1843,2026-06-24,2026-06-25,T1,BRK-001,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00819,INE917I01010,AVENUE SUPERMARTS (DMART),95,3967.2402,2026-06-24,2026-06-25,T1,BRK-001,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00820,INE576I01022,GRINDWELL NORTON,1500,1971.4231,2026-06-24,2026-06-25,T1,BRK-001,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00821,INE129A01019,GAIL (INDIA),350,182.6303,2026-06-24,2026-06-25,T1,BRK-001,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00822,INE019A01038,WIPRO,16,477.3429,2026-06-24,2026-06-25,T1,BRK-001,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00823,INE00IN01015,PAYTM (ONE97),225,467.9434,2026-06-24,2026-06-25,T1,BRK-002,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00824,INE274J01014,HAPPIEST MINDS TECHNOLOGIES,50,770.3557,2026-06-24,2026-06-25,T1,BRK-005,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00825,INE528G01035,SHRIRAM FINANCE,900,2534.6416,2026-06-24,2026-06-25,T1,BRK-003,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00826,INE002A01018,RELIANCE INDUSTRIES,150,3030.8967,2026-06-24,2026-06-25,T1,BRK-002,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00827,INE361B01024,CANARA BANK,80,105.8351,2026-06-24,2026-06-25,T1,BRK-005,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00828,INE121A01024,CHOLAMANDALAM INVESTMENT,90,1451.2669,2026-06-24,2026-06-25,T1,BRK-003,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00829,INE044A01036,DABUR INDIA,2500,540.2461,2026-06-24,2026-06-25,T1,BRK-002,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00830,INE129A01019,GAIL (INDIA),200,199.0014,2026-06-25,2026-06-25,T0,BRK-003,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00831,INE274J01014,HAPPIEST MINDS TECHNOLOGIES,300,776.2454,2026-06-25,2026-06-29,T1,BRK-003,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00832,INE101A01026,KOTAK MAHINDRA BANK,600,1828.6988,2026-06-25,2026-06-25,T0,BRK-004,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00833,INE00WK01013,ROUTE MOBILE,1,1530.7781,2026-06-25,2026-06-29,T1,BRK-005,BROKER,NSE,BUY,INR,OMS,NORMAL
