ConfirmationID,TradeRef,ISIN_Code,Scrip,Qty,Rate,TradeDay,SettleDay,Cycle,BrokerCode,BrokerName,Exchange_Code,Side,CCY,DP_ID,DP_Account
BC-TRD-00560,TRD-00560,INE238A01034,AXIS_BANK,70,1184.3548,17-Jun-2026,17-Jun-2026,T0,BRK-003,HDFC Securities,BSE,S,INR,IN300484,34567890
BC-TRD-00561,TRD-00561,INE002A01018,RELIANCE_INDUSTRIES,3000,2824.1487,17-Jun-2026,18-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,B,INR,IN300513,12345678
BC-TRD-00562,TRD-00562,INE148I01020,POLICYBAZAAR_(PB_FIN,400,1716.7369,17-Jun-2026,18-Jun-2026,T1,BRK-003,HDFC Securities,NSE,B,INR,IN300484,34567890
BC-TRD-00563,TRD-00563,INE669E01016,BHARTI_AIRTEL,800,1658.5484,17-Jun-2026,18-Jun-2026,T1,BRK-002,ICICI Securities,NSE,B,INR,IN301549,23456789
BC-TRD-00564,TRD-00564,INE040A01034,HDFC_BANK,2200,1603.3149,17-Jun-2026,18-Jun-2026,T1,BRK-003,HDFC Securities,NSE,B,INR,IN300484,34567890
BC-TRD-00565,TRD-00565,INE062A01020,STATE_BANK_OF_INDIA,19,831.8659,17-Jun-2026,18-Jun-2026,T1,BRK-005,Motilal Oswal Securities,BSE,B,INR,IN301774,56789012
BC-TRD-00566,TRD-00566,INE669E01016,BHARTI_AIRTEL,2,1610.4380,17-Jun-2026,17-Jun-2026,T0,BRK-002,ICICI Securities,BSE,S,INR,IN301549,23456789
BC-TRD-00567,TRD-00567,INE00IN01015,PAYTM_(ONE97),4000,411.6740,17-Jun-2026,18-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00568,TRD-00568,INE883A01011,FINOLEX_CABLES,25,953.3875,17-Jun-2026,18-Jun-2026,T1,BRK-003,HDFC Securities,BSE,S,INR,IN300484,34567890
BC-TRD-00569,TRD-00569,INE030A01027,HINDUSTAN_UNILEVER,9000,2438.4144,17-Jun-2026,18-Jun-2026,T1,BRK-005,Motilal Oswal Securities,BSE,S,INR,IN301774,56789012
BC-TRD-00570,TRD-00570,INE00WK01013,ROUTE_MOBILE,1100,1483.1006,17-Jun-2026,18-Jun-2026,T1,BRK-003,HDFC Securities,NSE,B,INR,IN300484,34567890
BC-TRD-00571,TRD-00571,INE148O01018,EID_PARRY_(INDIA),85,670.1533,17-Jun-2026,18-Jun-2026,T1,BRK-003,HDFC Securities,NSE,B,INR,IN300484,34567890
BC-TRD-00572,TRD-00572,INE160A01022,NESTLE_INDIA,10,2385.9204,17-Jun-2026,18-Jun-2026,T1,BRK-003,HDFC Securities,BSE,S,INR,IN300484,34567890
BC-TRD-00573,TRD-00573,INE047A01021,TITAN_COMPANY,425,3373.2897,17-Jun-2026,18-Jun-2026,T1,BRK-006,Axis Securities,BSE,S,INR,IN302679,67890123
BC-TRD-00574,TRD-00574,INE761H01022,AFFLE_(INDIA),1400,1178.1808,17-Jun-2026,18-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,S,INR,IN300513,12345678
BC-TRD-00575,TRD-00575,INE483S01020,LATENT_VIEW_ANALYTIC,5,441.4367,17-Jun-2026,18-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,B,INR,IN300513,12345678
BC-TRD-00576,TRD-00576,INE585B01010,MARUTI_SUZUKI,3200,12536.1499,17-Jun-2026,17-Jun-2026,T0,BRK-006,Axis Securities,BSE,B,INR,IN302679,67890123
BC-TRD-00577,TRD-00577,INE040A01034,HDFC_BANK,7,1744.2649,17-Jun-2026,17-Jun-2026,T0,BRK-001,Zerodha Securities,BSE,B,INR,IN300513,12345678
BC-TRD-00578,TRD-00578,INE059B01024,RAIN_INDUSTRIES,2400,155.7412,17-Jun-2026,18-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,S,INR,IN300513,12345678
BC-TRD-00579,TRD-00579,INE761H01022,AFFLE_(INDIA),3,1216.8913,17-Jun-2026,18-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,S,INR,IN300513,12345678
BC-TRD-00580,TRD-00580,INE483S01020,LATENT_VIEW_ANALYTIC,40,483.7993,17-Jun-2026,18-Jun-2026,T1,BRK-002,ICICI Securities,NSE,B,INR,IN301549,23456789
BC-TRD-00581,TRD-00581,INE483S01020,LATENT_VIEW_ANALYTIC,180,509.9033,17-Jun-2026,18-Jun-2026,T1,BRK-004,Kotak Securities,NSE,B,INR,IN300757,45678901
BC-TRD-00582,TRD-00582,INE585B01010,MARUTI_SUZUKI,30,12909.4462,17-Jun-2026,18-Jun-2026,T1,BRK-006,Axis Securities,BSE,S,INR,IN302679,67890123
BC-TRD-00583,TRD-00583,INE124N01016,ANGEL_ONE,180,2599.2168,17-Jun-2026,18-Jun-2026,T1,BRK-004,Kotak Securities,NSE,S,INR,IN300757,45678901
BC-TRD-00584,TRD-00584,INE129A01019,GAIL_(INDIA),2200,196.2945,17-Jun-2026,18-Jun-2026,T1,BRK-006,Axis Securities,BSE,S,INR,IN302679,67890123
BC-TRD-00585,TRD-00585,INE019A01038,WIPRO,1500,471.3250,17-Jun-2026,18-Jun-2026,T1,BRK-005,Motilal Oswal Securities,BSE,S,INR,IN301774,56789012
BC-TRD-00586,TRD-00586,INE917I01010,AVENUE_SUPERMARTS_(D,17,3667.5429,17-Jun-2026,17-Jun-2026,T0,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00587,TRD-00587,INE795G01014,POWER_GRID_CORPORATI,9,335.9556,17-Jun-2026,17-Jun-2026,T0,BRK-005,Motilal Oswal Securities,NSE,S,INR,IN301774,56789012
BC-TRD-00588,TRD-00588,INE00WK01013,ROUTE_MOBILE,10,1415.0925,17-Jun-2026,18-Jun-2026,T1,BRK-002,ICICI Securities,NSE,B,INR,IN301549,23456789
BC-TRD-00589,TRD-00589,INE160A01022,NESTLE_INDIA,225,2443.3223,17-Jun-2026,18-Jun-2026,T1,BRK-001,Zerodha Securities,BSE,B,INR,IN300513,12345678
BC-TRD-00590,TRD-00590,INE140A01024,BANK_OF_BARODA,3000,251.9724,17-Jun-2026,18-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,S,INR,IN301774,56789012
BC-TRD-00591,TRD-00591,INE148O01018,EID_PARRY_(INDIA),20,699.6010,18-Jun-2026,19-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,S,INR,IN300513,12345678
BC-TRD-00592,TRD-00592,INE361B01024,CANARA_BANK,400,102.0100,18-Jun-2026,19-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,B,INR,IN300513,12345678
BC-TRD-00593,TRD-00593,INE00IN01015,PAYTM_(ONE97),125,385.0520,18-Jun-2026,19-Jun-2026,T1,BRK-004,Kotak Securities,NSE,S,INR,IN300757,45678901
BC-TRD-00594,TRD-00594,INE044A01036,DABUR_INDIA,1000,550.5751,18-Jun-2026,18-Jun-2026,T0,BRK-001,Zerodha Securities,NSE,S,INR,IN300513,12345678
BC-TRD-00595,TRD-00595,INE00WK01013,ROUTE_MOBILE,1800,1321.2697,18-Jun-2026,19-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00596,TRD-00596,INE361B01024,CANARA_BANK,400,104.0923,18-Jun-2026,19-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,S,INR,IN301774,56789012
BC-TRD-00597,TRD-00597,INE03YQ01011,CLEAN_SCIENCE_&_TECH,75,1316.5643,18-Jun-2026,19-Jun-2026,T1,BRK-004,Kotak Securities,NSE,B,INR,IN300757,45678901
BC-TRD-00598,TRD-00598,INE550C01020,TV_TODAY_NETWORK,70,205.4124,18-Jun-2026,19-Jun-2026,T1,BRK-003,HDFC Securities,NSE,B,INR,IN300484,34567890
BC-TRD-00599,TRD-00599,INE129A01019,GAIL_(INDIA),300,209.5678,18-Jun-2026,19-Jun-2026,T1,BRK-006,Axis Securities,BSE,B,INR,IN302679,67890123
BC-TRD-00600,TRD-00600,INE761H01022,AFFLE_(INDIA),1000,1234.8426,18-Jun-2026,19-Jun-2026,T1,BRK-002,ICICI Securities,NSE,B,INR,IN301549,23456789
BC-TRD-00601,TRD-00601,INE550C01020,TV_TODAY_NETWORK,30,186.7423,18-Jun-2026,19-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,S,INR,IN300513,12345678
BC-TRD-00602,TRD-00602,INE761H01022,AFFLE_(INDIA),50,1118.6543,18-Jun-2026,19-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,B,INR,IN300513,12345678
BC-TRD-00603,TRD-00603,INE397D01024,BHARAT_FORGE,158,1259.2848,18-Jun-2026,18-Jun-2026,T0,BRK-003,HDFC Securities,BSE,B,INR,IN300484,34567890
BC-TRD-00604,TRD-00604,INE259A01022,GODREJ_CONSUMER_PROD,300,1212.0220,18-Jun-2026,19-Jun-2026,T1,BRK-002,ICICI Securities,NSE,B,INR,IN301549,23756789
BC-TRD-00605,TRD-00605,INE883A01011,FINOLEX_CABLES,1800,949.4472,18-Jun-2026,19-Jun-2026,T1,BRK-003,HDFC Securities,NSE,B,INR,IN300484,34567890
BC-TRD-00606,TRD-00606,INE585B01010,MARUTI_SUZUKI,325,12511.9565,18-Jun-2026,19-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,S,INR,IN300513,12345678
BC-TRD-00607,TRD-00607,INE545U01014,NAZARA_TECHNOLOGIES,70,835.1106,18-Jun-2026,19-Jun-2026,T1,BRK-004,Kotak Securities,NSE,B,INR,IN300757,45678901
BC-TRD-00608,TRD-00608,INE121A01024,CHOLAMANDALAM_INVEST,1600,1428.6800,18-Jun-2026,18-Jun-2026,T0,BRK-002,ICICI Securities,NSE,S,INR,IN301549,23456789
BC-TRD-00609,TRD-00609,INE726G01019,TRENT,425,5420.7026,18-Jun-2026,19-Jun-2026,T1,BRK-001,Zerodha Securities,BSE,S,INR,IN300513,12345678
BC-TRD-00610,TRD-00610,INE160A01022,NESTLE_INDIA,400,2245.5125,18-Jun-2026,19-Jun-2026,T1,BRK-005,Motilal Oswal Securities,BSE,B,INR,IN301774,56789012
BC-TRD-00611,TRD-00611,INE030A01027,HINDUSTAN_UNILEVER,1600,2521.8696,18-Jun-2026,19-Jun-2026,T1,BRK-004,Kotak Securities,NSE,B,INR,IN300757,45678901
BC-TRD-00612,TRD-00612,INE148O01018,EID_PARRY_(INDIA),9000,667.1304,18-Jun-2026,19-Jun-2026,T1,BRK-002,ICICI Securities,NSE,S,INR,IN301549,23456789
BC-TRD-00613,TRD-00613,INE00IN01015,PAYTM_(ONE97),850,470.9563,18-Jun-2026,19-Jun-2026,T1,BRK-004,Kotak Securities,NSE,B,INR,IN300757,45678901
BC-TRD-00614,TRD-00614,INE176A01028,BAJAJ_FINANCE,110,7387.6658,18-Jun-2026,19-Jun-2026,T1,BRK-002,ICICI Securities,NSE,B,INR,IN301549,23456789
BC-TRD-00615,TRD-00615,INE467B01029,TATA_CONSULTANCY_SER,2000,3599.3520,18-Jun-2026,19-Jun-2026,T1,BRK-003,HDFC Securities,BSE,S,INR,IN300484,34567890
BC-TRD-00616,TRD-00616,INE361B01024,CANARA_BANK,18,109.1898,18-Jun-2026,18-Jun-2026,T0,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00617,TRD-00617,INE726G01019,TRENT,170,5876.9106,18-Jun-2026,19-Jun-2026,T1,BRK-004,Kotak Securities,NSE,S,INR,IN300757,45678901
BC-TRD-00618,TRD-00618,INE883A01011,FINOLEX_CABLES,3200,921.0770,18-Jun-2026,19-Jun-2026,T1,BRK-002,ICICI Securities,BSE,B,INR,IN301549,23456089
BC-TRD-00619,TRD-00619,INE238A01034,AXIS_BANK,75,1076.5617,18-Jun-2026,18-Jun-2026,T0,BRK-005,Motilal Oswal Securities,BSE,B,INR,IN301774,56789012
BC-TRD-00620,TRD-00620,INE545U01014,NAZARA_TECHNOLOGIES,4000,822.6845,18-Jun-2026,19-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,S,INR,IN300513,12345678
BC-TRD-00621,TRD-00621,INE528G01035,SHRIRAM_FINANCE,17,2438.2607,18-Jun-2026,19-Jun-2026,T1,BRK-005,Motilal Oswal Securities,BSE,S,INR,IN301774,56789012
BC-TRD-00622,TRD-00622,INE047A01021,TITAN_COMPANY,3400,3406.0639,18-Jun-2026,19-Jun-2026,T1,BRK-001,Zerodha Securities,BSE,B,INR,IN300513,12345678
BC-TRD-00623,TRD-00623,INE101A01026,KOTAK_MAHINDRA_BANK,750,1783.2973,18-Jun-2026,19-Jun-2026,T1,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00624,TRD-00624,INE040A01034,HDFC_BANK,85,1624.8977,18-Jun-2026,19-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,S,INR,IN301774,56789012
BC-TRD-00625,TRD-00625,INE00IN01015,PAYTM_(ONE97),2200,425.0886,18-Jun-2026,19-Jun-2026,T1,BRK-002,ICICI Securities,NSE,S,INR,IN301549,23456789
BC-TRD-00626,TRD-00626,INE03VK01010,CARTRADE_TECH,1500,582.5107,18-Jun-2026,19-Jun-2026,T1,BRK-002,ICICI Securities,NSE,B,INR,IN301549,23456789
BC-TRD-00627,TRD-00627,INE917I01010,AVENUE_SUPERMARTS_(D,6000,3642.6533,18-Jun-2026,18-Jun-2026,T0,BRK-004,Kotak Securities,NSE,B,INR,IN300757,45678901
BC-TRD-00628,TRD-00628,INE124N01016,ANGEL_ONE,3600,2290.3035,18-Jun-2026,19-Jun-2026,T1,BRK-002,ICICI Securities,NSE,B,INR,IN301549,23456789
BC-TRD-00629,TRD-00629,INE00WK01013,ROUTE_MOBILE,50,1344.7167,18-Jun-2026,19-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,B,INR,IN300513,12345678
BC-TRD-00630,TRD-00630,INE795G01014,POWER_GRID_CORPORATI,300,295.8777,18-Jun-2026,19-Jun-2026,T1,BRK-002,ICICI Securities,BSE,S,INR,IN301549,23456789
BC-TRD-00631,TRD-00631,INE002A01018,RELIANCE_INDUSTRIES,9000,2992.2364,18-Jun-2026,18-Jun-2026,T0,BRK-006,Axis Securities,BSE,S,INR,IN302679,67890123
BC-TRD-00632,TRD-00632,INE047A01021,TITAN_COMPANY,7000,3276.7501,18-Jun-2026,19-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,S,INR,IN301774,56789012
BC-TRD-00633,TRD-00633,INE002A01018,RELIANCE_INDUSTRIES,50,2805.4520,18-Jun-2026,19-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,S,INR,IN300513,12345678
BC-TRD-00634,TRD-00634,INE726G01019,TRENT,550,5936.3078,18-Jun-2026,18-Jun-2026,T0,BRK-001,Zerodha Securities,NSE,B,INR,IN300513,12345678
BC-TRD-00635,TRD-00635,INE092T01019,ZOMATO,1000,243.0462,18-Jun-2026,19-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00636,TRD-00636,INE148I01020,POLICYBAZAAR_(PB_FIN,3,1830.5536,19-Jun-2026,22-Jun-2026,T1,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00637,TRD-00637,INE259A01022,GODREJ_CONSUMER_PROD,50,1294.1634,19-Jun-2026,22-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,S,INR,IN300513,12345678
BC-TRD-00638,TRD-00638,INE238A01034,AXIS_BANK,500,1058.7277,19-Jun-2026,22-Jun-2026,T1,BRK-006,Axis Securities,BSE,B,INR,IN302679,67890123
BC-TRD-00639,TRD-00639,INE059B01024,RAIN_INDUSTRIES,700,147.3980,19-Jun-2026,22-Jun-2026,T1,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00640,TRD-00640,INE483S01020,LATENT_VIEW_ANALYTIC,200,487.5161,19-Jun-2026,22-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,S,INR,IN301774,56789012
BC-TRD-00641,TRD-00641,INE059B01024,RAIN_INDUSTRIES,200,130.4725,19-Jun-2026,22-Jun-2026,T1,BRK-003,HDFC Securities,BSE,S,INR,IN300484,34567890
BC-TRD-00642,TRD-00642,INE002A01018,RELIANCE_INDUSTRIES,500,3049.6961,19-Jun-2026,19-Jun-2026,T0,BRK-004,Kotak Securities,NSE,B,INR,IN300757,45678901
BC-TRD-00643,TRD-00643,INE752E01010,PIDILITE_INDUSTRIES,7,2844.7924,19-Jun-2026,22-Jun-2026,T1,BRK-003,HDFC Securities,BSE,B,INR,IN300484,34567890
BC-TRD-00644,TRD-00644,INE550C01020,TV_TODAY_NETWORK,1300,223.4638,19-Jun-2026,22-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,S,INR,IN301774,56789012
BC-TRD-00645,TRD-00645,INE021A01026,ASIAN_PAINTS,8000,3039.1763,19-Jun-2026,22-Jun-2026,T1,BRK-002,ICICI Securities,NSE,S,INR,IN301549,23456789
BC-TRD-00646,TRD-00646,INE176A01028,BAJAJ_FINANCE,7000,7449.4530,19-Jun-2026,22-Jun-2026,T1,BRK-001,Zerodha Securities,BSE,S,INR,IN300513,12345678
BC-TRD-00647,TRD-00647,INE795G01014,POWER_GRID_CORPORATI,475,324.2747,19-Jun-2026,22-Jun-2026,T1,BRK-003,HDFC Securities,BSE,B,INR,IN300484,34567890
BC-TRD-00648,TRD-00648,INE176A01028,BAJAJ_FINANCE,3600,7389.6840,19-Jun-2026,22-Jun-2026,T1,BRK-006,Axis Securities,BSE,S,INR,IN302679,67890123
BC-TRD-00649,TRD-00649,INE259A01022,GODREJ_CONSUMER_PROD,550,1341.9680,19-Jun-2026,19-Jun-2026,T0,BRK-003,HDFC Securities,NSE,B,INR,IN300484,34567890
BC-TRD-00650,TRD-00650,INE090A01021,ICICI_BANK,4694,1186.7438,19-Jun-2026,22-Jun-2026,T1,BRK-003,HDFC Securities,BSE,S,INR,IN300484,34567890
BC-TRD-00651,TRD-00651,INE397D01024,BHARAT_FORGE,275,1334.7274,19-Jun-2026,22-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00652,TRD-00652,INE361B01024,CANARA_BANK,70,111.6651,19-Jun-2026,19-Jun-2026,T0,BRK-005,Motilal Oswal Securities,BSE,B,INR,IN301774,56789012
BC-TRD-00653,TRD-00653,INE121A01024,CHOLAMANDALAM_INVEST,55,1443.3752,19-Jun-2026,19-Jun-2026,T0,BRK-001,Zerodha Securities,NSE,B,INR,IN300513,12345678
BC-TRD-00654,TRD-00654,INE483S01020,LATENT_VIEW_ANALYTIC,19,511.0193,19-Jun-2026,22-Jun-2026,T1,BRK-002,ICICI Securities,NSE,S,INR,IN331549,23454789
BC-TRD-00655,TRD-00655,INE00IN01015,PAYTM_(ONE97),45,394.9321,19-Jun-2026,22-Jun-2026,T1,BRK-003,HDFC Securities,BSE,S,INR,IN300484,34567890
BC-TRD-00656,TRD-00656,INE002A01018,RELIANCE_INDUSTRIES,900,2792.4670,19-Jun-2026,19-Jun-2026,T0,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00657,TRD-00657,INE047A01021,TITAN_COMPANY,1000,3152.0296,19-Jun-2026,19-Jun-2026,T0,BRK-004,Kotak Securities,NSE,S,INR,IN300757,45678901
BC-TRD-00658,TRD-00658,INE040A01034,HDFC_BANK,2600,1639.3763,19-Jun-2026,22-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00659,TRD-00659,INE059B01024,RAIN_INDUSTRIES,550,156.7849,19-Jun-2026,22-Jun-2026,T1,BRK-006,Axis Securities,BSE,S,INR,IN302679,67890123
BC-TRD-00660,TRD-00660,INE044A01036,DABUR_INDIA,2000,576.4467,19-Jun-2026,22-Jun-2026,T1,BRK-005,Motilal Oswal Securities,BSE,B,INR,IN301774,56789012
BC-TRD-00661,TRD-00661,INE628A01036,ULTRATECH_CEMENT,1300,9738.3590,19-Jun-2026,19-Jun-2026,T0,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00662,TRD-00662,INE129A01019,GAIL_(INDIA),2000,187.3004,19-Jun-2026,22-Jun-2026,T1,BRK-005,Motilal Oswal Securities,BSE,B,INR,IN301774,56789012
BC-TRD-00663,TRD-00663,INE101A01026,KOTAK_MAHINDRA_BANK,59,1913.5106,19-Jun-2026,22-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,B,INR,IN300513,12345678
BC-TRD-00664,TRD-00664,INE140A01024,BANK_OF_BARODA,160,247.2717,19-Jun-2026,19-Jun-2026,T0,BRK-003,HDFC Securities,BSE,B,INR,IN300484,34567890
BC-TRD-00665,TRD-00665,INE104S01021,UJJIVAN_SFB,3800,49.7444,19-Jun-2026,22-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,S,INR,IN301774,56789012
BC-TRD-00666,TRD-00666,INE062A01020,STATE_BANK_OF_INDIA,3000,807.7232,19-Jun-2026,22-Jun-2026,T1,BRK-005,Motilal Oswal Securities,BSE,B,INR,IN301774,56789012
BC-TRD-00667,TRD-00667,INE148O01018,EID_PARRY_(INDIA),2200,714.2584,19-Jun-2026,22-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,B,INR,IN300513,12345678
BC-TRD-00668,TRD-00668,INE019A01038,WIPRO,50,471.7082,19-Jun-2026,22-Jun-2026,T1,BRK-003,HDFC Securities,NSE,B,INR,IN300484,34567890
BC-TRD-00669,TRD-00669,INE761H01022,AFFLE_(INDIA),175,1186.3034,19-Jun-2026,22-Jun-2026,T1,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00670,TRD-00670,INE00WK01013,ROUTE_MOBILE,2400,1547.5723,19-Jun-2026,22-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,S,INR,IN301774,56789012
BC-TRD-00671,TRD-00671,INE761H01022,AFFLE_(INDIA),100,1062.4821,19-Jun-2026,22-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,S,INR,IN301774,56789012
BC-TRD-00672,TRD-00672,INE002A01018,RELIANCE_INDUSTRIES,8,2879.5147,19-Jun-2026,19-Jun-2026,T0,BRK-006,Axis Securities,BSE,S,INR,IN302679,67890123
BC-TRD-00673,TRD-00673,INE059B01024,RAIN_INDUSTRIES,2600,139.5836,19-Jun-2026,22-Jun-2026,T1,BRK-002,ICICI Securities,BSE,S,INR,IN301549,23456789
BC-TRD-00674,TRD-00674,INE021A01026,ASIAN_PAINTS,1400,2846.2802,19-Jun-2026,19-Jun-2026,T0,BRK-002,ICICI Securities,BSE,S,INR,IN301549,23456789
BC-TRD-00675,TRD-00675,INE002A01018,RELIANCE_INDUSTRIES,7000,3042.4925,19-Jun-2026,22-Jun-2026,T1,BRK-002,ICICI Securities,NSE,B,INR,IN301549,23456789
BC-TRD-00676,TRD-00676,INE030A01027,HINDUSTAN_UNILEVER,150,2502.8245,19-Jun-2026,22-Jun-2026,T1,BRK-006,Axis Securities,BSE,S,INR,IN302679,67890123
BC-TRD-00677,TRD-00677,INE259A01022,GODREJ_CONSUMER_PROD,4000,1201.4860,19-Jun-2026,22-Jun-2026,T1,BRK-004,Kotak Securities,NSE,B,INR,IN380757,45676901
BC-TRD-00678,TRD-00678,INE00IN01015,PAYTM_(ONE97),19,428.3268,19-Jun-2026,22-Jun-2026,T1,BRK-003,HDFC Securities,BSE,B,INR,IN300484,34567890
BC-TRD-00679,TRD-00679,INE03VK01010,CARTRADE_TECH,25,644.9241,19-Jun-2026,22-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,S,INR,IN301774,56789012
BC-TRD-00680,TRD-00680,INE044A01036,DABUR_INDIA,40,577.7961,19-Jun-2026,22-Jun-2026,T1,BRK-001,Zerodha Securities,BSE,B,INR,IN300513,12345678
BC-TRD-00681,TRD-00681,INE059B01024,RAIN_INDUSTRIES,1800,155.0337,19-Jun-2026,22-Jun-2026,T1,BRK-005,Motilal Oswal Securities,BSE,B,INR,IN301774,56789012
BC-TRD-00682,TRD-00682,INE124N01016,ANGEL_ONE,1400,2276.4573,19-Jun-2026,22-Jun-2026,T1,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00683,TRD-00683,INE009A01021,INFOSYS,16,1565.6282,22-Jun-2026,23-Jun-2026,T1,BRK-006,Axis Securities,BSE,S,INR,IN302679,67890123
BC-TRD-00684,TRD-00684,INE576I01022,GRINDWELL_NORTON,10,2045.4281,22-Jun-2026,23-Jun-2026,T1,BRK-002,ICICI Securities,NSE,S,INR,IN301549,23456789
BC-TRD-00685,TRD-00685,INE154A01025,ITC,450,430.7102,22-Jun-2026,22-Jun-2026,T0,BRK-001,Zerodha Securities,BSE,S,INR,IN300513,12345678
BC-TRD-00686,TRD-00686,INE021A01026,ASIAN_PAINTS,90,3034.7583,22-Jun-2026,23-Jun-2026,T1,BRK-002,ICICI Securities,NSE,S,INR,IN301549,23456789
BC-TRD-00687,TRD-00687,INE021A01026,ASIAN_PAINTS,200,3080.1826,22-Jun-2026,23-Jun-2026,T1,BRK-002,ICICI Securities,NSE,B,INR,IN301549,23456789
BC-TRD-00688,TRD-00688,INE545U01014,NAZARA_TECHNOLOGIES,1600,862.3134,22-Jun-2026,23-Jun-2026,T1,BRK-002,ICICI Securities,NSE,S,INR,IN301549,23456789
BC-TRD-00689,TRD-00689,INE00WK01013,ROUTE_MOBILE,9,1488.8710,22-Jun-2026,23-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,S,INR,IN300513,12345678
BC-TRD-00690,TRD-00690,INE669E01016,BHARTI_AIRTEL,9000,1589.7224,22-Jun-2026,23-Jun-2026,T1,BRK-005,Motilal Oswal Securities,BSE,S,INR,IN301774,56789012
BC-TRD-00691,TRD-00691,INE160A01022,NESTLE_INDIA,10,2478.1668,22-Jun-2026,23-Jun-2026,T1,BRK-004,Kotak Securities,NSE,S,INR,IN300757,45678901
BC-TRD-00692,TRD-00692,INE550C01020,TV_TODAY_NETWORK,4,235.0627,22-Jun-2026,23-Jun-2026,T1,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00693,TRD-00693,INE205A01025,SIEMENS,45,6323.4746,22-Jun-2026,23-Jun-2026,T1,BRK-005,Motilal Oswal Securities,BSE,S,INR,IN301774,56789012
BC-TRD-00694,TRD-00694,INE361B01024,CANARA_BANK,600,102.2052,22-Jun-2026,23-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,B,INR,IN300513,12345678
BC-TRD-00695,TRD-00695,INE002A01018,RELIANCE_INDUSTRIES,75,2855.4549,22-Jun-2026,22-Jun-2026,T0,BRK-003,HDFC Securities,NSE,B,INR,IN300484,34567890
BC-TRD-00696,TRD-00696,INE018A01030,LARSEN_&_TOUBRO,20,3529.8119,22-Jun-2026,22-Jun-2026,T0,BRK-002,ICICI Securities,NSE,B,INR,IN301549,23456789
BC-TRD-00697,TRD-00697,INE059B01024,RAIN_INDUSTRIES,100,125.8458,22-Jun-2026,23-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00698,TRD-00698,INE021A01026,ASIAN_PAINTS,750,2998.1434,22-Jun-2026,23-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,S,INR,IN300513,12345678
BC-TRD-00699,TRD-00699,INE148I01020,POLICYBAZAAR_(PB_FIN,2200,1677.2010,22-Jun-2026,23-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,S,INR,IN600513,12345578
