holding_id,counterparty_id,isin,security_name,quantity,statement_date,source
22e89305-0a1a-482c-8600-e3d2eff0dd61,CUS-004,INE129A01019,GAIL (INDIA),750,2026-06-04,CUSTODIAN_EOD_STATEMENT
4a79181c-7692-43fa-9b5c-aef45b61329a,CUS-003,INE761H01022,AFFLE (INDIA),-100,2026-06-04,CUSTODIAN_EOD_STATEMENT
16754611-c3b2-4339-8d80-dba07265c5af,CUS-005,INE545U01014,NAZARA TECHNOLOGIES,900,2026-06-04,CUSTODIAN_EOD_STATEMENT
1a17891b-3fba-4fb3-acf3-784a3b1ed118,CUS-004,INE238A01034,AXIS BANK,40,2026-06-04,CUSTODIAN_EOD_STATEMENT
4238c82c-5290-403d-9414-c19a7a58736f,CUS-003,INE726G01019,TRENT,-1500,2026-06-04,CUSTODIAN_EOD_STATEMENT
d2becdb4-2c56-4f7d-a3ee-d3d70c0a4da4,CUS-001,INE274J01014,HAPPIEST MINDS TECHNOLOGIES,-5485,2026-06-04,CUSTODIAN_EOD_STATEMENT
8bc07e07-7637-4153-a804-b155a04767cb,CUS-005,INE274J01014,HAPPIEST MINDS TECHNOLOGIES,390,2026-06-04,CUSTODIAN_EOD_STATEMENT
28382ea7-3358-4786-acbe-1519eeb7b3bf,CUS-004,INE047A01021,TITAN COMPANY,-425,2026-06-04,CUSTODIAN_EOD_STATEMENT
dde48644-fc27-4825-91de-f2b75a9a9f9d,CUS-005,INE585B01010,MARUTI SUZUKI,-680,2026-06-04,CUSTODIAN_EOD_STATEMENT
74e4d94e-cb6c-4184-a427-30b32c11564d,CUS-003,INE669E01016,BHARTI AIRTEL,-100,2026-06-04,CUSTODIAN_EOD_STATEMENT
b7ea47ee-0584-47e0-b7b5-408be3c01a2d,CUS-004,INE545U01014,NAZARA TECHNOLOGIES,-800,2026-06-04,CUSTODIAN_EOD_STATEMENT
87704d3b-d191-46c5-9905-63b26649d2a0,CUS-002,INE090A01021,ICICI BANK,950,2026-06-04,CUSTODIAN_EOD_STATEMENT
e1a1baa6-390f-4018-84aa-1529447863bd,CUS-004,INE483S01020,LATENT VIEW ANALYTICS,-300,2026-06-04,CUSTODIAN_EOD_STATEMENT
311ea2ca-20b6-4f8b-af66-62bbf328b2c5,CUS-003,INE545U01014,NAZARA TECHNOLOGIES,6000,2026-06-04,CUSTODIAN_EOD_STATEMENT
373e0673-5078-44b1-9f47-cf8d4de2a125,CUS-005,INE124N01016,ANGEL ONE,7700,2026-06-04,CUSTODIAN_EOD_STATEMENT
a0801293-386c-4ff3-9779-ca4f153a33bb,CUS-005,INE761H01022,AFFLE (INDIA),-1000,2026-06-04,CUSTODIAN_EOD_STATEMENT
489c1777-d6a1-4f03-ab2e-fcb393dd6c0d,CUS-002,INE467B01029,TATA CONSULTANCY SERVICES,-18,2026-06-04,CUSTODIAN_EOD_STATEMENT
761513f2-aafb-4d38-8eb2-222554d07ba3,CUS-001,INE154A01025,ITC,-1775,2026-06-04,CUSTODIAN_EOD_STATEMENT
55b9cc25-1daf-4cf9-8bbc-75af8c3ffc2a,CUS-003,INE917I01010,AVENUE SUPERMARTS (DMART),-70,2026-06-04,CUSTODIAN_EOD_STATEMENT
2335e056-57a3-433d-952e-0974c8133722,CUS-002,INE021A01026,ASIAN PAINTS,-1590,2026-06-04,CUSTODIAN_EOD_STATEMENT
7d891654-034e-4b4d-840d-f48942089fcc,CUS-003,INE092T01019,ZOMATO,1700,2026-06-04,CUSTODIAN_EOD_STATEMENT
2cced53c-1d07-432c-9585-28238ac71ddb,CUS-002,INE917I01010,AVENUE SUPERMARTS (DMART),-900,2026-06-04,CUSTODIAN_EOD_STATEMENT
fc40175a-c205-48b0-ac78-f5a6ffc54740,CUS-002,INE752E01010,PIDILITE INDUSTRIES,300,2026-06-04,CUSTODIAN_EOD_STATEMENT
fe0232da-e133-4512-a15d-99465c37d6fe,CUS-004,INE124N01016,ANGEL ONE,-75,2026-06-04,CUSTODIAN_EOD_STATEMENT
95e428d7-c0d7-4a26-a797-0961d31742a0,CUS-001,INE059B01024,RAIN INDUSTRIES,-90,2026-06-04,CUSTODIAN_EOD_STATEMENT
d4a7a71f-50ac-47c7-ad9d-4467c81bbd27,CUS-001,INE040A01034,HDFC BANK,-80,2026-06-04,CUSTODIAN_EOD_STATEMENT
470250be-32bb-4338-823e-8333b0d8ce7c,CUS-002,INE726G01019,TRENT,-750,2026-06-04,CUSTODIAN_EOD_STATEMENT
a7c793b9-2ece-45d4-82f7-9d38a11463c1,CUS-002,INE550C01020,TV TODAY NETWORK,4800,2026-06-04,CUSTODIAN_EOD_STATEMENT
17c6920d-84d9-431c-b908-82d0b2be8ba4,CUS-004,INE550C01020,TV TODAY NETWORK,760,2026-06-04,CUSTODIAN_EOD_STATEMENT
c100b37f-a935-4e7d-bb4b-d40b0164049f,CUS-005,INE669E01016,BHARTI AIRTEL,-925,2026-06-04,CUSTODIAN_EOD_STATEMENT
15db71c9-8a97-4fcd-9280-f9ead88ecf7d,CUS-005,INE03YQ01011,CLEAN SCIENCE & TECHNOLOGY,-65,2026-06-04,CUSTODIAN_EOD_STATEMENT
34fafa81-9080-46ac-894a-213a541cf376,CUS-005,INE259A01022,GODREJ CONSUMER PRODUCTS,-40,2026-06-04,CUSTODIAN_EOD_STATEMENT
8c31bda1-8aa2-4c3b-b8ea-59197323b593,CUS-003,INE238A01034,AXIS BANK,7500,2026-06-04,CUSTODIAN_EOD_STATEMENT
5b440edf-98b3-4647-9483-7a8e05fb5bf7,CUS-002,INE00WK01013,ROUTE MOBILE,90,2026-06-04,CUSTODIAN_EOD_STATEMENT
ae9ec7f0-4278-4a56-910d-d54f31dd6dbc,CUS-001,INE628A01036,ULTRATECH CEMENT,250,2026-06-04,CUSTODIAN_EOD_STATEMENT
3eb49d50-b76f-4b64-8568-5853817817f6,CUS-001,INE585B01010,MARUTI SUZUKI,750,2026-06-04,CUSTODIAN_EOD_STATEMENT
8e4fee16-cd7e-4547-881a-e63a9196ff60,CUS-004,INE274J01014,HAPPIEST MINDS TECHNOLOGIES,-800,2026-06-04,CUSTODIAN_EOD_STATEMENT
678b9c06-731d-4f45-a2c3-fd1c0b5c4cd4,CUS-001,INE090A01021,ICICI BANK,90,2026-06-04,CUSTODIAN_EOD_STATEMENT
f279d74f-8a80-4c3d-a714-d2a21fbc9731,CUS-001,INE121A01024,CHOLAMANDALAM INVESTMENT,-8500,2026-06-04,CUSTODIAN_EOD_STATEMENT
273719ac-5c8f-4b27-a421-0e2646969e25,CUS-004,INE062A01020,STATE BANK OF INDIA,2200,2026-06-04,CUSTODIAN_EOD_STATEMENT
5e4cc771-6c24-4be9-a6f6-7f91b5745d56,CUS-005,INE528G01035,SHRIRAM FINANCE,400,2026-06-04,CUSTODIAN_EOD_STATEMENT
f3dc11cb-aa1d-4764-844f-7e627c871d29,CUS-003,INE274J01014,HAPPIEST MINDS TECHNOLOGIES,60,2026-06-04,CUSTODIAN_EOD_STATEMENT
ede5cf1c-bf51-4417-a073-c52ee683820b,CUS-003,INE044A01036,DABUR INDIA,-20,2026-06-04,CUSTODIAN_EOD_STATEMENT
f6db7589-c284-4fdd-95bc-cb82a8c1aec6,CUS-003,INE090A01021,ICICI BANK,-600,2026-06-04,CUSTODIAN_EOD_STATEMENT
8ea939cb-fb27-4d5b-8178-f44239f38a17,CUS-005,INE00WK01013,ROUTE MOBILE,5,2026-06-04,CUSTODIAN_EOD_STATEMENT
5e9395fa-83ac-43b2-8500-0f1039b9d329,CUS-001,INE397D01024,BHARAT FORGE,1400,2026-06-04,CUSTODIAN_EOD_STATEMENT
50705b6e-38bb-44da-9065-6572adc9e7bf,CUS-005,INE483S01020,LATENT VIEW ANALYTICS,-8,2026-06-04,CUSTODIAN_EOD_STATEMENT
63e2214d-6bed-4062-871a-bcb1d87a19df,CUS-001,INE002A01018,RELIANCE INDUSTRIES,90,2026-06-04,CUSTODIAN_EOD_STATEMENT
d1f632ad-26cc-407d-bd03-ccb7ace7b448,CUS-002,INE545U01014,NAZARA TECHNOLOGIES,-50,2026-06-04,CUSTODIAN_EOD_STATEMENT
9540d4b3-1d05-4e10-a43e-ed81ce51ee01,CUS-001,INE03YQ01011,CLEAN SCIENCE & TECHNOLOGY,-65,2026-06-04,CUSTODIAN_EOD_STATEMENT
48286748-4bd7-412f-a0bb-8cdbf56edd4f,CUS-005,INE176A01028,BAJAJ FINANCE,30,2026-06-04,CUSTODIAN_EOD_STATEMENT
ea702938-a2b0-4fef-905f-84474748fea2,CUS-003,INE795G01014,POWER GRID CORPORATION,900,2026-06-04,CUSTODIAN_EOD_STATEMENT
cd2fe30d-92dc-4c95-a5d2-7df133634b2e,CUS-004,INE140A01024,BANK OF BARODA,1800,2026-06-05,CUSTODIAN_EOD_STATEMENT
4bdf2d94-2913-401d-92f2-0140981e884b,CUS-001,INE205A01025,SIEMENS,1150,2026-06-05,CUSTODIAN_EOD_STATEMENT
bc16318b-5b7e-4fcd-8907-9ded6730f95f,CUS-001,INE528G01035,SHRIRAM FINANCE,6665,2026-06-05,CUSTODIAN_EOD_STATEMENT
74d0cd6a-f49a-428b-b5b3-b310a1fdd43c,CUS-001,INE160A01022,NESTLE INDIA,-4700,2026-06-05,CUSTODIAN_EOD_STATEMENT
8e5bef1e-623d-4356-8302-99b5fe5ead14,CUS-002,INE009A01021,INFOSYS,-1000,2026-06-05,CUSTODIAN_EOD_STATEMENT
2519572f-3bfe-4558-be0a-45a2e7483b3c,CUS-001,INE018A01030,LARSEN & TOUBRO,6400,2026-06-05,CUSTODIAN_EOD_STATEMENT
8a86349a-100c-4957-89fd-a2a80457a439,CUS-005,INE140A01024,BANK OF BARODA,175,2026-06-05,CUSTODIAN_EOD_STATEMENT
3dc98f90-8fb5-48a8-94df-23b8f048e1c4,CUS-005,INE205A01025,SIEMENS,75,2026-06-05,CUSTODIAN_EOD_STATEMENT
246cbf67-7003-40fb-a3ec-4b408c8bc64a,CUS-002,INE040A01034,HDFC BANK,45,2026-06-05,CUSTODIAN_EOD_STATEMENT
d7deccd9-8218-493f-9f91-6c3bbb7b808e,CUS-005,INE154A01025,ITC,750,2026-06-05,CUSTODIAN_EOD_STATEMENT
3e8ac8e0-87fa-48d1-bfae-a7aa7acd3c5f,CUS-003,INE576I01022,GRINDWELL NORTON,3425,2026-06-05,CUSTODIAN_EOD_STATEMENT
7e7cdee5-b190-4e15-8f29-6c8c282e225a,CUS-003,INE148I01020,POLICYBAZAAR (PB FINTECH),90,2026-06-05,CUSTODIAN_EOD_STATEMENT
9ec889d3-72b3-4541-9829-a5357f4dc907,CUS-005,INE726G01019,TRENT,-300,2026-06-05,CUSTODIAN_EOD_STATEMENT
f3e8a01d-5f63-4377-9694-f72344d4845c,CUS-001,INE795G01014,POWER GRID CORPORATION,105,2026-06-05,CUSTODIAN_EOD_STATEMENT
688acda5-5f96-443c-b108-efc400a75d12,CUS-003,INE03YQ01011,CLEAN SCIENCE & TECHNOLOGY,500,2026-06-05,CUSTODIAN_EOD_STATEMENT
d08aab3b-559a-4c0b-ad16-b444d7b6a761,CUS-001,INE550C01020,TV TODAY NETWORK,-6100,2026-06-05,CUSTODIAN_EOD_STATEMENT
05801d44-66d9-4198-8b19-71e05426678c,CUS-002,INE059B01024,RAIN INDUSTRIES,74,2026-06-05,CUSTODIAN_EOD_STATEMENT
d9ee516b-0fec-4564-9732-e2e7f3c021ec,CUS-002,INE160A01022,NESTLE INDIA,-4,2026-06-05,CUSTODIAN_EOD_STATEMENT
f5d7373a-6505-4305-ac2c-ad0af4bd1da1,CUS-003,INE009A01021,INFOSYS,1000,2026-06-05,CUSTODIAN_EOD_STATEMENT
9b6a4b8b-3bfe-44cc-a27e-e640d6fb890b,CUS-004,INE726G01019,TRENT,1800,2026-06-05,CUSTODIAN_EOD_STATEMENT
08dd11f1-ea52-489b-aad3-21114bdc2894,CUS-005,INE467B01029,TATA CONSULTANCY SERVICES,-3775,2026-06-05,CUSTODIAN_EOD_STATEMENT
d3e47a24-2b70-4af2-878e-28805278535c,CUS-003,INE550C01020,TV TODAY NETWORK,3046,2026-06-05,CUSTODIAN_EOD_STATEMENT
02324d16-c924-4601-9065-f134eeb04614,CUS-003,INE03VK01010,CARTRADE TECH,-89,2026-06-05,CUSTODIAN_EOD_STATEMENT
231c20c7-229f-4ab3-a8b3-6604684d13ce,CUS-001,INE129A01019,GAIL (INDIA),2100,2026-06-05,CUSTODIAN_EOD_STATEMENT
1dd9cca4-f9ff-4e49-93cc-beef5b928198,CUS-003,INE205A01025,SIEMENS,1885,2026-06-05,CUSTODIAN_EOD_STATEMENT
3e3b0625-9ba1-49e8-8bca-6998a6269398,CUS-005,INE795G01014,POWER GRID CORPORATION,30,2026-06-05,CUSTODIAN_EOD_STATEMENT
e07f2149-ba06-47b0-b6f5-ca6305a882f5,CUS-003,INE528G01035,SHRIRAM FINANCE,-3600,2026-06-05,CUSTODIAN_EOD_STATEMENT
81c64077-79d6-4962-9a6d-329bcc6c3749,CUS-002,INE576I01022,GRINDWELL NORTON,-40,2026-06-05,CUSTODIAN_EOD_STATEMENT
1ff22f74-4bdb-473b-bf1d-182eee5d005e,CUS-002,INE092T01019,ZOMATO,3200,2026-06-05,CUSTODIAN_EOD_STATEMENT
f5403b48-0b72-479d-886c-fbde549b4d93,CUS-005,INE104S01021,UJJIVAN SFB,3007,2026-06-05,CUSTODIAN_EOD_STATEMENT
63b1de9c-e083-40e4-b1c8-3745152bc132,CUS-005,INE040A01034,HDFC BANK,2500,2026-06-05,CUSTODIAN_EOD_STATEMENT
b23db47f-e14e-43fa-b5a7-27e1dff367b5,CUS-005,INE148O01018,EID PARRY (INDIA),-10060,2026-06-05,CUSTODIAN_EOD_STATEMENT
e5bc4a16-442d-4c34-a7c1-1e9aeb3132a1,CUS-002,INE03YQ01011,CLEAN SCIENCE & TECHNOLOGY,-160,2026-06-05,CUSTODIAN_EOD_STATEMENT
533101b4-062f-4071-aa95-d58bbc50898a,CUS-003,INE059B01024,RAIN INDUSTRIES,-237,2026-06-05,CUSTODIAN_EOD_STATEMENT
916a7fc9-1289-412e-bee9-8acc30b4fc41,CUS-002,INE238A01034,AXIS BANK,50,2026-06-05,CUSTODIAN_EOD_STATEMENT
b5a17fb3-67da-4ec6-bcff-9b81e2f4561c,CUS-004,INE019A01038,WIPRO,-7000,2026-06-05,CUSTODIAN_EOD_STATEMENT
04d99f76-c8af-4a35-9512-07b6ec60c335,CUS-003,INE361B01024,CANARA BANK,-450,2026-06-05,CUSTODIAN_EOD_STATEMENT
7e78ac72-4411-48e1-bdeb-8f66999d7f61,CUS-004,INE259A01022,GODREJ CONSUMER PRODUCTS,-400,2026-06-05,CUSTODIAN_EOD_STATEMENT
42d29ff8-0d07-4640-8513-e46a55d5be3b,CUS-001,INE467B01029,TATA CONSULTANCY SERVICES,-150,2026-06-05,CUSTODIAN_EOD_STATEMENT
fb9516c4-d4fb-41f5-a90c-a525898e1e57,CUS-001,INE044A01036,DABUR INDIA,500,2026-06-05,CUSTODIAN_EOD_STATEMENT
1c1757bb-bea5-462f-ace8-aa25359e812c,CUS-001,INE176A01028,BAJAJ FINANCE,-7500,2026-06-05,CUSTODIAN_EOD_STATEMENT
725e31e3-bef5-4274-b037-a1958fa15187,CUS-002,INE148I01020,POLICYBAZAAR (PB FINTECH),452,2026-06-05,CUSTODIAN_EOD_STATEMENT
ce82f9b3-e24a-4469-8fe6-146101b53722,CUS-004,INE148I01020,POLICYBAZAAR (PB FINTECH),25,2026-06-05,CUSTODIAN_EOD_STATEMENT
bc3c9dbc-ad74-451e-afff-b06def5cb7e4,CUS-005,INE160A01022,NESTLE INDIA,-1100,2026-06-05,CUSTODIAN_EOD_STATEMENT
2a621227-84fc-4507-a479-964c07de4e65,CUS-002,INE044A01036,DABUR INDIA,-2080,2026-06-05,CUSTODIAN_EOD_STATEMENT
8be00551-473b-4508-83c5-f80a8b56a545,CUS-002,INE795G01014,POWER GRID CORPORATION,-2600,2026-06-05,CUSTODIAN_EOD_STATEMENT
ad6b4277-22d2-43bf-b0fe-3ceed853d757,CUS-005,INE03VK01010,CARTRADE TECH,-110,2026-06-05,CUSTODIAN_EOD_STATEMENT
f6918da1-c3fa-43c8-a4d3-db00431addde,CUS-003,INE062A01020,STATE BANK OF INDIA,-355,2026-06-05,CUSTODIAN_EOD_STATEMENT
6e6a6204-bdf2-47ad-87b4-cfe4d777c59a,CUS-004,INE092T01019,ZOMATO,2510,2026-06-05,CUSTODIAN_EOD_STATEMENT
4cf306cc-6eb1-455e-a74d-0f3d5dd5c1c0,CUS-004,INE129A01019,GAIL (INDIA),700,2026-06-05,CUSTODIAN_EOD_STATEMENT
fdef9ff1-b396-49f6-836b-ee25d0869e9b,CUS-003,INE761H01022,AFFLE (INDIA),-100,2026-06-05,CUSTODIAN_EOD_STATEMENT
f2d81d69-b1f0-42b7-99c0-e351b9af7e0a,CUS-005,INE545U01014,NAZARA TECHNOLOGIES,900,2026-06-05,CUSTODIAN_EOD_STATEMENT
9e7aff2b-ad25-4acc-8ba2-37e9fd5ec3bc,CUS-004,INE238A01034,AXIS BANK,40,2026-06-05,CUSTODIAN_EOD_STATEMENT
e81c8fd3-4446-4ef4-99e8-378cdbe5ac98,CUS-003,INE726G01019,TRENT,-1500,2026-06-05,CUSTODIAN_EOD_STATEMENT
45c04aef-96a8-4dd9-b0ff-dc760e5abaea,CUS-001,INE274J01014,HAPPIEST MINDS TECHNOLOGIES,-5485,2026-06-05,CUSTODIAN_EOD_STATEMENT
9bcf57fd-71af-4310-ad23-8beb71473880,CUS-005,INE274J01014,HAPPIEST MINDS TECHNOLOGIES,390,2026-06-05,CUSTODIAN_EOD_STATEMENT
3bab1c01-f134-43f2-85e1-7e39decbb6e5,CUS-004,INE047A01021,TITAN COMPANY,-425,2026-06-05,CUSTODIAN_EOD_STATEMENT
1e859ac0-07e1-4126-bc3c-724bc95b4040,CUS-005,INE585B01010,MARUTI SUZUKI,-680,2026-06-05,CUSTODIAN_EOD_STATEMENT
7768b486-0755-4241-810d-c802bd36660f,CUS-003,INE669E01016,BHARTI AIRTEL,-100,2026-06-05,CUSTODIAN_EOD_STATEMENT
70c4d7df-a816-41d9-9b83-c02e67e05465,CUS-004,INE545U01014,NAZARA TECHNOLOGIES,1000,2026-06-05,CUSTODIAN_EOD_STATEMENT
06a4e3e9-b40d-4084-a1bc-939c0535c92e,CUS-002,INE090A01021,ICICI BANK,950,2026-06-05,CUSTODIAN_EOD_STATEMENT
1e679618-06c0-4b80-ae9f-616651c423c7,CUS-004,INE483S01020,LATENT VIEW ANALYTICS,-300,2026-06-05,CUSTODIAN_EOD_STATEMENT
7ee2bf9a-ec7d-4320-8942-61bc0a04d21d,CUS-003,INE545U01014,NAZARA TECHNOLOGIES,6600,2026-06-05,CUSTODIAN_EOD_STATEMENT
8a1a1f72-9547-4ef0-9364-699db3984705,CUS-005,INE124N01016,ANGEL ONE,7000,2026-06-05,CUSTODIAN_EOD_STATEMENT
3a9d4baa-ebd0-4b5f-a910-9b18adee160d,CUS-005,INE761H01022,AFFLE (INDIA),-1000,2026-06-05,CUSTODIAN_EOD_STATEMENT
2ac1e161-d18c-4313-924a-45584a24f239,CUS-002,INE467B01029,TATA CONSULTANCY SERVICES,-18,2026-06-05,CUSTODIAN_EOD_STATEMENT
e42c94fc-d333-4b1a-a820-a7538ebf49c9,CUS-001,INE154A01025,ITC,-11275,2026-06-05,CUSTODIAN_EOD_STATEMENT
4ba92ad2-0a4c-4e46-b4c3-6239cf6ea660,CUS-003,INE917I01010,AVENUE SUPERMARTS (DMART),-70,2026-06-05,CUSTODIAN_EOD_STATEMENT
1fae10bd-2171-4933-b8c8-4578b757d129,CUS-002,INE021A01026,ASIAN PAINTS,-1790,2026-06-05,CUSTODIAN_EOD_STATEMENT
49aa3b76-cfc2-4d2c-a1b3-ca3283472216,CUS-003,INE092T01019,ZOMATO,1700,2026-06-05,CUSTODIAN_EOD_STATEMENT
302cc3d6-645a-4543-847e-c4f195aa5e7f,CUS-002,INE917I01010,AVENUE SUPERMARTS (DMART),-900,2026-06-05,CUSTODIAN_EOD_STATEMENT
25ad1f2f-629c-4ae6-b915-32a9830fae65,CUS-002,INE752E01010,PIDILITE INDUSTRIES,300,2026-06-05,CUSTODIAN_EOD_STATEMENT
c3bd1da0-b088-45c0-b560-4487d1d25494,CUS-004,INE124N01016,ANGEL ONE,-75,2026-06-05,CUSTODIAN_EOD_STATEMENT
a3e21f81-43bb-4ba3-890c-7b5dc54dcd2f,CUS-001,INE059B01024,RAIN INDUSTRIES,-100,2026-06-05,CUSTODIAN_EOD_STATEMENT
81a3fb05-16f6-467b-945c-6699d8a5b357,CUS-001,INE040A01034,HDFC BANK,-88,2026-06-05,CUSTODIAN_EOD_STATEMENT
dd256119-60bd-4189-a858-2f84c673c05f,CUS-002,INE726G01019,TRENT,-685,2026-06-05,CUSTODIAN_EOD_STATEMENT
7428d999-d7de-438f-8b3a-00a8e1b0fff7,CUS-002,INE550C01020,TV TODAY NETWORK,4800,2026-06-05,CUSTODIAN_EOD_STATEMENT
9e0ad836-2f50-43c8-8e1e-23561e9c8b4b,CUS-004,INE550C01020,TV TODAY NETWORK,760,2026-06-05,CUSTODIAN_EOD_STATEMENT
ff7856bf-ac67-4c7a-8d1f-a64129355fe5,CUS-005,INE669E01016,BHARTI AIRTEL,-925,2026-06-05,CUSTODIAN_EOD_STATEMENT
c56833b5-cc2d-417b-a110-2004515ad3c8,CUS-005,INE03YQ01011,CLEAN SCIENCE & TECHNOLOGY,-65,2026-06-05,CUSTODIAN_EOD_STATEMENT
b766e0b7-5169-4c4b-881c-16806efb54bd,CUS-005,INE259A01022,GODREJ CONSUMER PRODUCTS,-40,2026-06-05,CUSTODIAN_EOD_STATEMENT
854db399-f0f9-4718-b859-b331a51a7aed,CUS-003,INE238A01034,AXIS BANK,7500,2026-06-05,CUSTODIAN_EOD_STATEMENT
a0a87244-4119-4973-b352-6321cd74f6d5,CUS-002,INE00WK01013,ROUTE MOBILE,2090,2026-06-05,CUSTODIAN_EOD_STATEMENT
5600adc6-83de-4483-980e-44623e517307,CUS-001,INE628A01036,ULTRATECH CEMENT,250,2026-06-05,CUSTODIAN_EOD_STATEMENT
9d85b0d5-788b-4a8a-aaab-d31f98c66a0e,CUS-001,INE585B01010,MARUTI SUZUKI,1500,2026-06-05,CUSTODIAN_EOD_STATEMENT
e9af69d2-4b9d-46d7-8ac8-b3cdf4601636,CUS-004,INE274J01014,HAPPIEST MINDS TECHNOLOGIES,-800,2026-06-05,CUSTODIAN_EOD_STATEMENT
bea60b6c-e3c1-4bd5-a5f6-b6fa56418081,CUS-001,INE090A01021,ICICI BANK,-10,2026-06-05,CUSTODIAN_EOD_STATEMENT
adcd2f18-52e0-4fb0-8ff4-2f43abfc15fa,CUS-001,INE121A01024,CHOLAMANDALAM INVESTMENT,-8500,2026-06-05,CUSTODIAN_EOD_STATEMENT
ba4955fd-e583-4b89-bef7-ee26995cd9de,CUS-004,INE062A01020,STATE BANK OF INDIA,2200,2026-06-05,CUSTODIAN_EOD_STATEMENT
0392f93e-b023-4e69-acb9-028e76b90d0b,CUS-005,INE528G01035,SHRIRAM FINANCE,400,2026-06-05,CUSTODIAN_EOD_STATEMENT
34070ba2-a4ef-4926-a597-b24db6131104,CUS-003,INE274J01014,HAPPIEST MINDS TECHNOLOGIES,60,2026-06-05,CUSTODIAN_EOD_STATEMENT
9fa9e9f7-9c42-4c44-8010-98e65edab95b,CUS-003,INE044A01036,DABUR INDIA,-20,2026-06-05,CUSTODIAN_EOD_STATEMENT
2e6bbe69-da96-4942-a2d4-3f8497190747,CUS-003,INE090A01021,ICICI BANK,-600,2026-06-05,CUSTODIAN_EOD_STATEMENT
320028c1-3c55-4c5a-aed4-2dba8d977f3f,CUS-005,INE00WK01013,ROUTE MOBILE,5,2026-06-05,CUSTODIAN_EOD_STATEMENT
2204b92c-3869-492e-8195-e9863ceb3df0,CUS-001,INE397D01024,BHARAT FORGE,1315,2026-06-05,CUSTODIAN_EOD_STATEMENT
292b2ccf-ffd1-44e4-a400-3d520eaf64e4,CUS-005,INE483S01020,LATENT VIEW ANALYTICS,-8,2026-06-05,CUSTODIAN_EOD_STATEMENT
8bc6fa1e-46ee-4f84-b2b3-9fdcd8a8ad0d,CUS-001,INE002A01018,RELIANCE INDUSTRIES,90,2026-06-05,CUSTODIAN_EOD_STATEMENT
aed2cfec-0bff-48dc-aa3c-71dd6f38fde2,CUS-002,INE545U01014,NAZARA TECHNOLOGIES,-50,2026-06-05,CUSTODIAN_EOD_STATEMENT
b594da1a-7ea6-486a-93ce-2850ab01142d,CUS-001,INE03YQ01011,CLEAN SCIENCE & TECHNOLOGY,-65,2026-06-05,CUSTODIAN_EOD_STATEMENT
18e1b923-cfb2-4a63-915f-9b1ac324a6ff,CUS-005,INE176A01028,BAJAJ FINANCE,30,2026-06-05,CUSTODIAN_EOD_STATEMENT
ebd9c66d-23ef-4e8e-af90-93e0f514137b,CUS-003,INE795G01014,POWER GRID CORPORATION,900,2026-06-05,CUSTODIAN_EOD_STATEMENT
1ae49a59-d2c0-424c-91ab-65b9520b0cc6,CUS-005,INE044A01036,DABUR INDIA,-500,2026-06-05,CUSTODIAN_EOD_STATEMENT
a1e9664c-74aa-4661-a1af-f71d92e3c4d2,CUS-005,INE121A01024,CHOLAMANDALAM INVESTMENT,1200,2026-06-05,CUSTODIAN_EOD_STATEMENT
db4eb9dd-a062-485d-a667-5d6fb9e095e7,CUS-001,INE361B01024,CANARA BANK,300,2026-06-05,CUSTODIAN_EOD_STATEMENT
b4f604e5-99b7-46f8-9038-a2ff3e710921,CUS-002,INE259A01022,GODREJ CONSUMER PRODUCTS,270,2026-06-05,CUSTODIAN_EOD_STATEMENT
57ed2451-7cb9-4f54-8cfd-5f4bea7c0de9,CUS-005,INE101A01026,KOTAK MAHINDRA BANK,11,2026-06-05,CUSTODIAN_EOD_STATEMENT
f668865d-f5a3-4ace-977b-9d9cd51c6052,CUS-005,INE00IN01015,PAYTM (ONE97),-3500,2026-06-05,CUSTODIAN_EOD_STATEMENT
378b8228-a458-4c91-969b-28f0772449d6,CUS-005,INE148I01020,POLICYBAZAAR (PB FINTECH),-1200,2026-06-05,CUSTODIAN_EOD_STATEMENT
8fc7ec4d-07af-4827-917c-6a1fe549b189,CUS-003,INE160A01022,NESTLE INDIA,-85,2026-06-05,CUSTODIAN_EOD_STATEMENT
cbe3eaa2-a8f2-4551-9137-8b96c8c38e9b,CUS-002,INE397D01024,BHARAT FORGE,-13,2026-06-05,CUSTODIAN_EOD_STATEMENT
07c4835c-41fa-4726-895d-d79cc6adbe7a,CUS-002,INE030A01027,HINDUSTAN UNILEVER,5,2026-06-05,CUSTODIAN_EOD_STATEMENT
d14b4578-d95d-49f4-9f06-816221da0c3f,CUS-001,INE917I01010,AVENUE SUPERMARTS (DMART),-50,2026-06-05,CUSTODIAN_EOD_STATEMENT
80c39391-0e37-46fb-bf11-8eedad834f02,CUS-005,INE047A01021,TITAN COMPANY,-20,2026-06-05,CUSTODIAN_EOD_STATEMENT
31d8484b-974b-481f-b640-c4a685203037,CUS-004,INE216A01030,BHARAT ELECTRONICS,3200,2026-06-05,CUSTODIAN_EOD_STATEMENT
249945b5-2621-4369-882d-276194cb5fb1,CUS-003,INE883A01011,FINOLEX CABLES,-200,2026-06-05,CUSTODIAN_EOD_STATEMENT
4e794e34-e77d-4da8-880e-b9e5839efcbd,CUS-002,INE062A01020,STATE BANK OF INDIA,-6500,2026-06-05,CUSTODIAN_EOD_STATEMENT
